Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Ticker
2022-09-26 00:00:00-04:00,37.12659681244907,37.61053805848667,36.86179732630962,37.053550720214844,22694800,0.0,0.0,,,37.053550720214844,,0.0,0.0,0.0,,,,CSCO
2022-09-27 00:00:00-04:00,37.56489206865857,37.857083468182516,36.73397212316307,36.99877166748047,15027900,0.0,0.0,,,37.04833366757347,,-0.004369838964557005,-0.0008739677929114009,-0.0034958711716456038,,,,CSCO
2022-09-28 00:00:00-04:00,37.30009277456246,37.95752516949971,37.062688567055254,37.74751281738281,23217700,0.0,0.0,,,37.114922158031504,,0.0519849355023041,0.0096978128661317,0.042287122636172396,,,,CSCO
2022-09-29 00:00:00-04:00,37.48271306415958,37.52836731728988,36.66092605822546,37.04442596435547,19496400,0.0,0.0,,,37.10820823482426,,0.03945841513652937,0.015649933320211234,0.023808481816318134,,,,CSCO
2022-09-30 00:00:00-04:00,37.12660143843095,37.473579998564674,36.48743150656228,36.523956298828125,27989900,0.0,0.0,,,37.052565193300815,,-0.012324426447236192,0.010055061366721749,-0.02237948781395794,,,,CSCO
2022-10-03 00:00:00-04:00,37.1357308755723,37.92099649289976,36.95311388072992,37.70185470581055,22203600,0.0,0.0,,,37.114402289730315,,0.04120882616177113,0.016285814325731625,0.024923011836039503,,,,CSCO
2022-10-04 00:00:00-04:00,38.300879857337996,38.74323799476062,38.14420937283729,38.540489196777344,22889400,0.38,0.0,,,37.25022009040146,,0.14958083445208104,0.04294481835100151,0.10663601610107953,,,,CSCO
2022-10-05 00:00:00-04:00,38.32852528278283,38.936768147542566,38.15342628925575,38.69715881347656,14289700,0.0,0.0,,,37.388023778313375,,0.24528091482132908,0.08341203764506702,0.16186887717626205,,,,CSCO
2022-10-06 00:00:00-04:00,38.38382545000313,38.789319564459404,38.125780544848894,38.26401901245117,18198800,0.0,0.0,,,37.471451895850315,,0.2829119234069353,0.12331201479744068,0.15959990860949458,,,,CSCO
2022-10-07 00:00:00-04:00,38.01518980321107,38.01518980321107,36.936942470802215,37.11204147338867,19055400,0.0,0.0,,,37.437222331806346,,0.2172751956965726,0.14210465097726707,0.07517054471930554,,,,CSCO
2022-10-10 00:00:00-04:00,37.44381184881094,37.609696598565954,36.49458166620162,36.7618408203125,16628400,0.0,0.0,,,37.37290028309265,,0.1354381039892516,0.14077134157966398,-0.005333237590412376,,,,CSCO
2022-10-11 00:00:00-04:00,36.688117399897024,36.9645908198789,36.19046313459949,36.47615432739258,19386400,0.0,0.0,,,37.28749590635931,,0.04698746456696057,0.12201456617712331,-0.07502710161016274,,,,CSCO
2022-10-12 00:00:00-04:00,36.58674388714371,36.73419661577725,36.1720319892524,36.19046401977539,17279900,0.0,0.0,,,37.1830166790656,,-0.04563704914438205,0.08848424311282224,-0.1341212922572043,,,,CSCO
2022-10-13 00:00:00-04:00,35.9692856497006,37.60048355020306,35.57300575500252,37.425384521484375,26328300,0.0,0.0,,,37.206099330724534,52.340964110052255,-0.019173855486798175,0.06695262339289816,-0.08612647887969634,,,,CSCO
2022-10-14 00:00:00-04:00,37.637341995090544,37.74793065379569,36.78948623688426,37.04753112792969,19571000,0.0,0.0,,,37.190997597125026,49.9638234695356,-0.028364229679816333,0.04788925277835526,-0.0762534824581716,,,,CSCO
2022-10-17 00:00:00-04:00,37.82165850799006,38.27323091197907,37.7387161356482,38.0612678527832,27845200,0.0,0.0,,,37.273880478616285,55.72545477493641,0.045626460666440494,0.04743669435597231,-0.001810233689531815,,,,CSCO
2022-10-18 00:00:00-04:00,38.63264700128972,38.90912392171227,38.02440410435023,38.51284408569336,18223300,0.0,0.0,,,37.39187701262363,54.260578978507574,0.13909959036455177,0.0657692735576882,0.07333031680686357,,,,CSCO
2022-10-19 00:00:00-04:00,38.36539953868602,38.927564240452135,38.21794679031711,38.595794677734375,19071700,0.0,0.0,,,37.50653583787227,59.27696255107459,0.21736548461718286,0.09608851576958713,0.12127696884759573,,,,CSCO
2022-10-20 00:00:00-04:00,38.30088248172103,39.27775545046693,38.208722332891085,38.439117431640625,16830500,0.0,0.0,,,37.59535313251688,61.97333112014829,0.2637093481225392,0.12961268224017755,0.13409666588236166,,,,CSCO
2022-10-21 00:00:00-04:00,38.568135821812355,39.60030833378246,38.53127528003128,39.44363784790039,25035000,0.0,0.0,,,37.77138024826769,61.13069432824527,0.3771460909338131,0.17911936397890466,0.19802672695490847,37.631890869140626,39.42864425032369,35.83513748795756,CSCO
2022-10-24 00:00:00-04:00,39.73854854406554,40.30071318847235,39.53580323296425,40.125614166259766,18785300,0.0,0.0,,,37.99559300236217,60.33654575676029,0.5161257400034103,0.2465206391838058,0.2696051008196045,37.785494041442874,39.875411327626566,35.69557675525918,CSCO
2022-10-25 00:00:00-04:00,39.9412970241623,40.91817357117608,39.81227632306718,40.881309509277344,19165200,0.0,0.0,,,38.2704231458779,63.21069292675723,0.6794145438171313,0.3330994201104709,0.3463151237066604,37.979620933532715,40.44872556827555,35.51051629878988,CSCO
2022-10-26 00:00:00-04:00,41.4066106804111,41.68308411751356,40.80758197039703,40.899742126464844,20051000,0.0,0.0,,,38.52083447736237,66.78399496289947,0.8010751596426431,0.4266945680169053,0.3743805916257378,38.13723239898682,40.92573039820064,35.348734399772994,CSCO
2022-10-27 00:00:00-04:00,41.25916267068606,41.554068172770606,40.8813147764183,40.936607360839844,18102500,0.0,0.0,,,38.75090808531261,78.3857028879274,0.8902050607137113,0.5193966665562666,0.3708083941574447,38.331841468811035,41.33427892273738,35.32940401488469,CSCO
2022-10-28 00:00:00-04:00,41.185430008333526,42.12544251118886,41.14856946128959,42.06093215942383,17978300,0.0,0.0,,,39.0661484733232,85.27597858542087,1.0395811202921763,0.6234335573034485,0.4161475629887278,38.60869026184082,41.914960514253366,35.302420009428275,CSCO
