Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Ticker
2022-09-26 00:00:00-04:00,231.29619264048225,235.58938742131502,231.1498245914239,231.6864776611328,27694200,0.0,0.0,,,231.6864776611328,,0.0,0.0,0.0,,,,MSFT
2022-09-27 00:00:00-04:00,234.15507704083888,235.9309082051213,228.80809460642703,230.67173767089844,27018700,0.0,0.0,,,231.589835757301,,-0.08094791944887447,-0.016189583889774897,-0.06475833555909957,,,,MSFT
2022-09-28 00:00:00-04:00,231.06203437528512,236.44805451845707,229.03251932295336,235.21864318847656,29029700,0.0,0.0,,,231.93543646503198,,0.21926993901706737,0.03090232069159356,0.1883676183254738,,,,MSFT
2022-09-29 00:00:00-04:00,233.0915358630107,234.12580460416743,228.7202809445972,231.7352752685547,27484200,0.0,0.0,,,231.91637349393892,,0.17410905458470438,0.05954366747021573,0.11456538711448866,,,,MSFT
2022-09-30 00:00:00-04:00,232.50608809787929,234.70147486593402,227.0810458443,227.24691772460938,35694800,0.0,0.0,,,231.47166342066942,,-0.22130316953982287,0.0033743000682080054,-0.22467746960803087,,,,MSFT
2022-10-03 00:00:00-04:00,229.6960226716163,235.7455304131457,228.96422702009855,234.8966522216797,28880400,0.0,0.0,,,231.79785283028946,,0.08165813234589336,0.019031066523745078,0.06262706582214829,,,,MSFT
2022-10-04 00:00:00-04:00,239.14106500672082,244.28315343602094,239.03373437918026,242.83908081054688,34888400,0.0,0.0,,,232.84939835221874,,0.9516744456720119,0.20555974235339844,0.7461147033186134,,,,MSFT
2022-10-05 00:00:00-04:00,240.01918382037184,244.49776892609725,238.1750596657544,243.15126037597656,20347100,0.0,0.0,,,233.8305280687671,,1.6473690787604198,0.4939216096348028,1.153447469125617,,,,MSFT
2022-10-06 00:00:00-04:00,241.91211821206613,244.2636251213658,240.10703122323224,240.79978942871094,20239900,0.0,0.0,,,234.4942672459046,,1.9860738116972527,0.7923520500472929,1.1937217616499598,,,,MSFT
2022-10-07 00:00:00-04:00,235.0527623090089,235.46258098438113,227.5103924691174,228.55442810058594,37769600,0.0,0.0,,,233.9285682796838,,1.2519695072053594,0.8842755414789063,0.3676939657264531,,,,MSFT
