Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Ticker
2022-09-26 00:00:00-04:00,97.42801550720847,99.19582133156734,97.13007504730305,97.4975357055664,27072700,0.0,0.0,,,97.4975357055664,,0.0,0.0,0.0,,,,GOOGL
2022-09-27 00:00:00-04:00,98.74891812315998,99.3150133964343,96.20645620489421,96.83213806152344,30072800,0.0,0.0,,,97.43416450137184,,-0.053080153940754826,-0.010616030788150967,-0.04246412315260386,,,,GOOGL
2022-09-28 00:00:00-04:00,96.98112295479517,100.01022665623634,96.44482091315537,99.36468505859375,32466300,0.0,0.0,,,97.61802360205964,,0.10796427397956165,0.013100030165391557,0.0948642438141701,,,,GOOGL
2022-09-29 00:00:00-04:00,97.96432221417734,97.96432221417734,95.3026797257865,96.75267791748047,31047200,0.0,0.0,,,97.53560972733781,,0.024543079196064355,0.015388639971526117,0.009154439224538237,,,,GOOGL
2022-09-30 00:00:00-04:00,96.38522371736838,98.22254995330734,94.90542455938035,94.99481201171875,32941500,0.0,0.0,,,97.29362899251694,,-0.18132371921866763,-0.023953831866512634,-0.157369887352155,,,,GOOGL
2022-10-03 00:00:00-04:00,96.09720549678472,98.6098740295779,95.85884401799443,97.96432495117188,27982000,0.0,0.0,,,97.35750479810314,,-0.10366478013743574,-0.03989602152069725,-0.06376875861673849,,,,GOOGL
2022-10-04 00:00:00-04:00,99.75200186201134,101.14240598760246,99.692407701533,100.94377899169922,28850800,0.0,0.0,,,97.69905472130276,,0.1960377284171244,0.007290728466867076,0.18874699995025734,,,,GOOGL
2022-10-05 00:00:00-04:00,99.14617560006744,101.23178927988525,98.12323221664604,100.73521423339844,22176900,0.0,0.0,,,97.98821277007377,,0.4119756933926624,0.08822772145202615,0.3237479719406362,,,,GOOGL
2022-10-06 00:00:00-04:00,99.99035181341513,102.2249395259523,99.90096436480401,100.72528076171875,22324000,0.0,0.0,,,98.2488859121352,,0.5756705662920041,0.18571629042002175,0.38995427587198234,,,,GOOGL
2022-10-07 00:00:00-04:00,99.16604271542337,99.84138513244945,97.6266645019863,98.00405883789062,27502800,0.0,0.0,,,98.22556904792143,,0.4802836543688329,0.244629763209784,0.23565389115904892,,,,GOOGL
2022-10-10 00:00:00-04:00,98.321857225074,98.42117071694531,96.34549070144016,97.18966674804688,18225100,0.0,0.0,,,98.12691168602862,,0.33511125006120324,0.26272606058006787,0.07238518948113537,,,,GOOGL
2022-10-11 00:00:00-04:00,96.76261553045553,98.57014842775828,95.65028467937152,96.51432800292969,26507100,0.0,0.0,,,97.97333228763824,,0.1636800789839299,0.24291686426084028,-0.07923678527691039,,,,GOOGL
2022-10-12 00:00:00-04:00,96.63351005621553,98.07357470456819,96.07734083455361,96.8917236328125,21876400,0.0,0.0,,,97.8703219395596,,0.057608242159233214,0.20585513984051887,-0.14824689768128566,,,,GOOGL
2022-10-13 00:00:00-04:00,94.49823387339498,99.09651612531559,93.73350405042449,98.3814468383789,34574500,0.0,0.0,,,97.91900050135192,52.23059435281651,0.09268534090691105,0.1832211800537973,-0.09053583914688626,,,,GOOGL
2022-10-14 00:00:00-04:00,99.3050722025817,100.00028178963521,95.70987384109085,95.89856719970703,25410700,0.0,0.0,,,97.72657828214764,46.414263286627616,-0.0789533174715018,0.1307862805487375,-0.2097395980202393,,,,GOOGL
2022-10-17 00:00:00-04:00,98.18282006159207,100.23864047742966,98.1530267707607,99.28521728515625,28419200,0.0,0.0,,,97.87502009195799,54.90272917014832,0.057631823862962506,0.11615538921158251,-0.05852356534862001,,,,GOOGL
2022-10-18 00:00:00-04:00,102.42357751242457,102.7612525209111,99.28522681703564,100.07974243164062,24060700,0.0,0.0,,,98.08499364811824,51.53581145785744,0.22736712492587685,0.1383977363544414,0.08896938857143546,,,,GOOGL
2022-10-19 00:00:00-04:00,99.32494216503058,100.32801829577426,98.24240463180688,98.94754028320312,23811100,0.0,0.0,,,98.16714094669776,55.034166571881045,0.2674414244596335,0.16420647397547983,0.10323495048415365,,,,GOOGL
2022-10-20 00:00:00-04:00,99.3150105759876,101.61911851826515,98.70918840530337,99.28521728515625,25323200,0.0,0.0,,,98.27362440750333,60.52629214526325,0.3227280989001855,0.19591079896042096,0.12681729993976454,,,,GOOGL
2022-10-21 00:00:00-04:00,97.17974724716336,100.61604608975759,97.05064044668319,100.4372787475586,32458700,0.0,0.0,,,98.47968672560384,56.66132749353566,0.45426839526147944,0.2475823182206327,0.20668607704084674,98.33626174926758,101.84566734506888,94.82685615346628,GOOGL
2022-10-24 00:00:00-04:00,101.10269486321174,102.0461845360979,99.29516177597404,101.81775665283203,27176400,0.0,0.0,,,98.79759814724463,52.57612284000035,0.6622737777856287,0.3305206101336319,0.3317531676519968,98.55227279663086,102.36319301167356,94.74135258158816,GOOGL
2022-10-25 00:00:00-04:00,102.19515650684933,104.10200306135481,102.01638916879352,103.76433563232422,40611400,0.0,0.0,,,99.27062076487127,58.09879711241705,0.9729763319416804,0.45901175449524156,0.5139645774464389,98.8988826751709,103.27077263247075,94.52699271787104,GOOGL
2022-10-26 00:00:00-04:00,95.7694645312069,97.63658399309821,94.04138547726846,94.27973937988281,88114100,0.0,0.0,,,98.7952987282057,38.561887091638134,0.44871024076444144,0.4569514517490815,-0.00824121098464009,98.64463539123535,103.47034358225697,93.81892720021374,GOOGL
