Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA50,SMA200,EMA20,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Ticker
2022-09-26 00:00:00-04:00,3.1700000762939453,3.3550000190734863,3.049999952316284,3.059999942779541,26708700,0.0,0.0,,,3.059999942779541,,0.0,0.0,0.0,,,,OPEN
2022-09-27 00:00:00-04:00,3.1600000858306885,3.3399999141693115,3.119999885559082,3.1600000858306885,17854700,0.0,0.0,,,3.0695237659272694,,0.007977219388695556,0.0015954438777391112,0.006381775510956445,,,,OPEN
2022-09-28 00:00:00-04:00,3.1500000953674316,3.440000057220459,3.119999885559082,3.4000000953674316,15266600,0.0,0.0,,,3.100997702064428,,0.033281569022214796,0.007932668906634249,0.025348900115580546,,,,OPEN
2022-09-29 00:00:00-04:00,3.309999942779541,3.319999933242798,3.049999952316284,3.140000104904175,16118200,0.0,0.0,,,3.104712216620594,,0.03198689705685176,0.012743514536677752,0.019243382520174008,,,,OPEN
2022-09-30 00:00:00-04:00,3.140000104904175,3.190000057220459,3.049999952316284,3.109999895095825,11036300,0.0,0.0,,,3.1052158050468064,,0.028214850751052012,0.015837781779552605,0.012377068971499407,,,,OPEN
2022-10-03 00:00:00-04:00,3.1500000953674316,3.180000066757202,2.9709999561309814,3.140000104904175,14372500,0.0,0.0,,,3.1085285955094126,,0.02733118618562269,0.018136462660766624,0.009194723524856067,,,,OPEN
2022-10-04 00:00:00-04:00,3.299999952316284,3.494999885559082,3.2960000038146973,3.380000114440918,19099300,0.0,0.0,,,3.1343830258838414,,0.04547268979472063,0.023603708087557428,0.021868981707163206,,,,OPEN
2022-10-05 00:00:00-04:00,3.259999990463257,3.299999952316284,3.0999999046325684,3.2200000286102295,9493300,0.0,0.0,,,3.1425370261434975,,0.046404371646754594,0.028163840799396864,0.01824053084735773,,,,OPEN
2022-10-06 00:00:00-04:00,3.180000066757202,3.2699999809265137,2.930000066757202,2.990000009536743,16116100,0.0,0.0,,,3.1280096912285686,,0.02825791719850601,0.028182656079218694,7.526111928731621e-05,,,,OPEN
2022-10-07 00:00:00-04:00,2.890000104904175,2.9000000953674316,2.740000009536743,2.809999942779541,20021000,0.0,0.0,,,3.0977230485191374,,-0.0006403976484006257,0.02241804533369483,-0.023058442982095455,,,,OPEN
2022-10-10 00:00:00-04:00,2.8399999141693115,2.9800000190734863,2.740000009536743,2.940000057220459,19234200,0.0,0.0,,,3.082701811252597,,-0.012903850035750786,0.015353666259805708,-0.028257516295556492,,,,OPEN
2022-10-11 00:00:00-04:00,2.930000066757202,3.0,2.6600000858306885,2.700000047683716,16703800,0.0,0.0,,,3.046254024246037,,-0.04151021548705325,0.003980889910433919,-0.045491105397487165,,,,OPEN
2022-10-12 00:00:00-04:00,2.700000047683716,2.8299999237060547,2.63100004196167,2.809999942779541,13881700,0.0,0.0,,,3.023753635534942,,-0.05467463877616163,-0.007750215826885192,-0.04692442294927644,,,,OPEN
